query_id,AP@10,AP@20,NDCG@10,NDCG@20
126,0.7031746031746031,0.7349948920188859,0.7213138446466999,0.7306070254456736
127,0.6791666666666667,0.5840909090909091,0.7061512819908928,0.6675243655430645
128,1.0,1.0,0.9132224589335863,0.9132224589335863
129,0.7856701940035273,0.8632768601503326,0.699022987701125,0.745790537707673
130,1.0,0.8130341880341881,0.8789618730340989,0.7481515665044379
131,0.7856701940035273,0.8204959310841665,0.6966406693243452,0.7339483596339998
132,0.625,0.40787878787878784,0.6666666666666666,0.5973361667671993
133,0.9888888888888889,0.9546751429684865,0.8246381298411086,0.8563111656175808
134,0.7222222222222222,0.7222222222222222,0.7294859703006175,0.7294859703006175
135,0,0.09109311740890688,0,0.252823533896979
136,0.8388888888888888,0.8299887386233227,0.8407036712771846,0.8441737037145802
137,0.7683333333333333,0.6540012950898118,0.7238681008614911,0.7069403408332187
138,0.19642857142857142,0.22733516483516483,0.34095795125822964,0.3766129263985051
139,1.0,0.9945983379501384,0.8934099845459849,0.7971991852476623
140,1.0,0.9888888888888889,0.9075750325374775,0.9125516577854664
141,0.6111111111111112,0.5722222222222222,0.7034069293659759,0.6966689781402269
142,0.959375,0.8925980585071492,0.9881032350722387,0.9694762783315356
143,1.0,1.0,0.8967688880596683,0.9208996696534245
144,0.7947278911564626,0.7787202380952382,0.9237894098439596,0.9057521582638527
145,0.8357142857142857,0.7073934837092731,0.803568175485555,0.7181845218187594
146,0,0,0,0
147,0.6726190476190477,0.6765965394254868,0.6885413117814068,0.7083313498381593
148,1.0,1.0,0.9889584719265552,0.9565570377779384
149,0.5494047619047618,0.6130598285575662,0.6500286900780582,0.7194379009965604
150,0.7884920634920635,0.7472789115646259,0.9108026918023608,0.8991554125474146
151,0.9765432098765433,0.9538954158729699,0.8496912733833719,0.8811459510051214
152,1.0,1.0,0.8957663237068848,0.9070471759368635
153,0.9526289682539681,0.8537758085690415,0.9846080344975473,0.8624422225121544
154,1.0,1.0,1.0,1.0
155,0.6568027210884353,0.6473244254620774,0.7787063044771653,0.7711595651255058
156,0.9704861111111112,0.9704861111111112,0.9391048313980033,0.9391048313980033
157,0.6,0.40417004048582994,0.6505149978319906,0.5088183336976262
158,0.5,0.27366522366522367,1.0,0.49603524571483665
159,0.5011904761904762,0.4661896008403361,0.6169902187566312,0.6346745288785804
160,0.4305555555555555,0.4305555555555555,0.5842189667486151,0.5842189667486151
161,0.4611111111111111,0.45008818342151674,0.5927138114034837,0.5678577215888561
162,1.0,1.0,0.9589709479802913,0.9370476014860029
163,1.0,0.9271809946732547,0.9280933987882101,0.8560205065792773
164,0.6427579365079364,0.7376918198558154,0.6290391465451074,0.7077053113037483
165,0.5833333333333333,0.4186720142602495,0.7539531690476382,0.6767422934660343
166,0.3333333333333333,0.3333333333333333,0.6309297535714574,0.6309297535714574
167,1.0,1.0,0.8080343264212924,0.8275155607634894
168,1.0,0.9438711135077918,1.0,0.9055276584985258
169,0,0,0,0
170,0.5676190476190476,0.535515873015873,0.763375639111897,0.7518992612134321
171,0,0,0,0
172,0.9107142857142857,0.8639455782312925,0.967585115860867,0.952318467510947
173,0.125,0.125,0.3333333333333333,0.3333333333333333
174,0.14285714285714285,0.14285714285714285,0.3562071871080222,0.3562071871080222
175,1.0,0.8959184949897024,0.8996240253971703,0.8734059390030492
Average:,0.693196419123205,0.6609716097606778,0.7203609446340853,0.701365993762832
